"c_muestra_wineseq","avg_PER","min_PER","max_PER","sd","var","total","mediaan"
"A24A39",0.00440519383259912,9e-06,0.307552,0.023188339217022,0.000537699075643681,227,3.7e-05
"A24A3A",0.00313485579937304,1e-05,0.518827,0.030009109998841,0.000900546682922537,319,9.6e-05
"A24A3D",0.0031646582278481,6e-06,0.424517,0.0289196883381902,0.000836348373578057,316,1.8e-05
"A24A3E",0.00420162605042017,8e-06,0.480688,0.0392108303707239,0.00153748921836168,238,1.6e-05
"A24A3F",0.0020833125,2.3e-05,0.490156,0.0227576881205247,0.000517912368591071,480,0.000211
"A24A3G",0.00381673282442748,6e-06,0.497314,0.0326311250727668,0.00106479032351455,262,4.8e-05
"A24A3H",0.0039681746031746,7e-06,0.617349,0.0400185694829217,0.00160148590345943,252,5.1e-05
"A24A3I",0.00413243388429752,8e-06,0.488132,0.0359249524668958,0.00129060220974872,242,3.8e-05
"A24A3J",0.00666658666666667,1.1e-05,0.395937,0.0342724395596758,0.00117460011337163,150,6.8e-05
"A24A3K",0.00370363333333333,1.1e-05,0.359783,0.0234824453598205,0.000551425240076954,270,0.000159
"A24A3L",0.00564968361581921,6e-06,0.220106,0.0245749405721887,0.000603927704126605,177,0.000344
"A24A3M",0.0037036962962963,6e-06,0.34211,0.0280082130365095,0.000784459997498498,270,8.5e-05
"A24A3N",0.00307701538461538,1.2e-05,0.739564,0.0420953962940981,0.00177202238915717,325,3.6e-05
"A36004",0.00354616666666667,9e-06,0.274369,0.0271413161878684,0.000736651044409847,282,3.6e-05
"A36005",0.00515467010309278,1.2e-05,0.468188,0.0454819672365222,0.00206860934370408,194,4.7e-05
"A3B007",0.00143678591954023,2.2e-05,0.039538,0.00339883216911571,1.15520601138158e-05,696,0.000391
"A3B008",0.0434782173913043,5.2e-05,0.815862,0.169477850673756,0.0287227418689961,23,0.00068
"A3B00B",0.00847491525423729,7.8e-05,0.543982,0.0631247269454806,0.00398473115194148,118,7.8e-05
"A3B00F",0.00467314018691589,7.2e-05,0.723839,0.0512834204891743,0.00262998921706946,214,0.000143
"A3B00G",0.00613489570552147,9.1e-05,0.765685,0.0599484729201005,0.00359381940545202,163,0.000457
"A3B00I",0.00369012546125461,9.8e-05,0.624853,0.038882338637643,0.00151183625793235,271,0.000293
"A3B00L",0.00260401041666667,9.1e-05,0.125937,0.01074740625312,0.000115506741169604,384,0.000274
"A3B00M",0.00787392125984252,9.7e-05,0.511014,0.0596991020590798,0.00356398278666042,127,0.000194
"A3B00O",0.0021787211328976,6.9e-05,0.112251,0.00738715535719997,5.45700642714083e-05,459,0.000344
"A3B00P",0.00675685810810811,5.5e-05,0.308961,0.0393410790513594,0.00154772050092531,148,0.000109
"A3B00Q",0.00680268707482993,9.6e-05,0.480243,0.0538739488539738,0.00290240236512058,147,0.000193
"A3B00U",0.003999888,3.7e-05,0.338116,0.0309244073642613,0.000956318970830777,250,7.4e-05
"A3B00Z",0.0208332708333333,8.5e-05,0.848776,0.122299237485617,0.0149571034895634,48,0.00068
"A3B010",0.00694449305555556,9.4e-05,0.207172,0.0220697215929146,0.000487072611188763,144,0.000751
"A3B013",0.0476191428571429,8.4e-05,0.903175,0.196225108248482,0.0385042931071286,21,0.000919
"A3B014",0.00273974794520548,2e-05,0.88784,0.0464602281656636,0.00215855280120552,365,0.000118
"A3B015",0.0103094536082474,9.8e-05,0.246782,0.0380446001868258,0.00144739160337543,97,0.000878
"A3B016",0.00581409302325581,5.6e-05,0.693915,0.0553773597084919,0.0030666519682837,172,0.000112
"A3B019",0.0034012380952381,7.3e-05,0.637859,0.0380847898150128,0.0014504512152537,294,0.0001835
"A3B01B",0.0025640358974359,5.6e-05,0.392873,0.0203964589512964,0.000416015537751921,390,0.000226
"A3B01D",0.00331118543046358,8.2e-05,0.65748,0.0386135771060168,0.00149100833692231,302,0.000246
"A3B01F",0.00241537198067633,1.1e-05,0.420044,0.0220341486345662,0.000485503706050157,414,0.000356
"A3F005",0.00145986131386861,2.2e-05,0.066764,0.00423193716647949,1.79092921810304e-05,685,0.000246
