"c_muestra_wineseq","avg_PER","min_PER","max_PER","sd","var","total","mediaan"
"A29A30",0.00294111176470588,2.7e-05,0.121854,0.011514895803098,0.000132592825356204,340,0.000217
"A29A31",0.00327873770491803,2.4e-05,0.181498,0.0136924596660823,0.000187483451707291,305,0.000167
"A29A32",0.00292412573099415,2.9e-05,0.197896,0.0138924574174472,0.000193000373095583,342,0.000228
"A29A34",0.0027099566395664,1.6e-05,0.161639,0.0151483722419155,0.000229473181579637,369,7.9e-05
"A29A39",0.00320519871794872,2.7e-05,0.153707,0.0136706400017281,0.000186886398056847,312,0.000186
"A31A00",0.0144927101449275,1.3e-05,0.340749,0.0540837829570395,0.00292505557894416,69,0.000699
"A31A01",0.00344815862068966,1.2e-05,0.197333,0.0180470080004177,0.00032569449776714,290,9.8e-05
"A31A02",0.00512810256410256,5.8e-05,0.211241,0.0207050138003809,0.000428697596473963,195,0.000349
"A31A03",0.00361023104693141,3.7e-05,0.190835,0.015996382868674,0.000255884264881206,277,0.000219
"A31A04",0.00304875304878049,6.1e-05,0.137633,0.00975349510553478,9.51306667736909e-05,328,0.00043
"A31A05",0.0045454,2.7e-05,0.210241,0.0198207211251625,0.000392860985921461,220,0.00019
"A31A06",0.00387622093023256,1.8e-05,0.209181,0.0168409351638276,0.000283617097192245,258,0.000289
"A31A07",0.00421956962025316,3e-05,0.200431,0.0164990116964034,0.000272217386958056,237,0.000266
"A31A08",0.00352128521126761,3e-05,0.159238,0.0156642488048916,0.000245368690621547,284,0.000207
"A33A20",0.00980390196078431,8.6e-05,0.215957,0.0321859689977935,0.00103593660032693,102,0.000857
"A33A21",0.0072463768115942,3.8e-05,0.265005,0.0293570114290736,0.000861834120046758,138,0.000611
"A33A22",0.013888875,4.7e-05,0.612721,0.0728513060234487,0.00530731278932218,72,0.000966
"A33A24",0.0120481325301205,3.6e-05,0.545222,0.0615146420138488,0.00378405118209198,83,0.000469
"A33A25",0.0131580263157895,8.8e-05,0.183042,0.0338648511508018,0.00114682814346596,76,0.0011435
"A33A26",0.0133333466666667,1.9e-05,0.47431,0.0587585970801222,0.00345257273082414,75,0.000523
"A33A27",0.0113635909090909,9.5e-05,0.222233,0.0350005942142124,0.00122504159534796,88,0.000763
"A36002",0.00293244574780059,4.5e-05,0.078718,0.00918581765937646,8.43792460713124e-05,341,0.000227
"A36003",0.00224725168539326,8e-06,0.15763,0.0123122409094075,0.000151591276211287,445,0.000111
"A37000",0.0049751144278607,2.1e-05,0.253916,0.0224409828664397,0.000503597712011841,201,0.000448
"A37001",0.00546451366120219,2.1e-05,0.129451,0.0171525416797442,0.000294209686075362,183,0.000702
"A37002",0.00512814358974359,2.5e-05,0.174756,0.019289865044979,0.000372098893453502,195,0.000507
"A37003",0.0119047857142857,4e-05,0.362019,0.043119634869498,0.00185930291127883,84,0.000655
"A37005",0.0024390243902439,1.50484560284115e-05,0.0941280924577138,0.0096849810322628,9.37988575952902e-05,410,7.52422801420574e-05
"A37006",0.00201207243460764,1.04336213012812e-05,0.190142314594549,0.0116623038349904,0.000136009330739631,497,4.1734485205125e-05
"A37008",0.00429184549356223,4.26748602398327e-05,0.14296078180344,0.0129853002853127,0.000168618023499742,233,0.000597448043357658
"A37009",0.00478468899521531,7.59013282732448e-05,0.177457305502846,0.0156490010678261,0.000244891234420822,209,0.000683111954459203
"A3700A",0.00367647058823529,2.9419552234415e-05,0.106851813715395,0.0116869470850683,0.000136584732169187,272,0.000456003059633432
"A3B000",0.00571423428571429,5e-05,0.142332,0.0163266661369045,0.000266560027145944,175,0.000957
"A3B001",0.00735293382352941,1.8e-05,0.577451,0.0500170017630601,0.00250170046536596,136,0.000475
"A3B002",0.0416668333333333,4.3e-05,0.813123,0.165748483747715,0.0274725598646667,24,0.0004045
"A3B003",0.00561793820224719,3e-05,0.15836,0.0188335733893486,0.000354703486611978,178,0.000421
"A3B004",0.00617278395061728,3.9e-05,0.161834,0.0180106877109842,0.000324384871822598,162,0.000588
"A3B005",0.0065358431372549,7.5e-05,0.103816,0.0148981277515515,0.000221954210501548,153,0.001127
"A3B01K",0.00552492817679558,8.2e-05,0.143428,0.0155543370772103,0.000241937401911479,181,0.001305
"A3C000",0.0041321694214876,1e-05,0.554399,0.0358673283897428,0.00128646524581765,242,0.000256
"A3D000",0.00558649162011173,5.6e-05,0.273882,0.0239142018705469,0.000571889051105267,179,0.000395
"A3D002",0.00338982372881356,6.9e-05,0.247176,0.0166250974677552,0.000276393865812361,295,0.000416
"A3D003",0.00505041919191919,4.9e-05,0.303245,0.0257012965159355,0.000660556642600038,198,0.000346
"A3D004",0.00352116901408451,6e-06,0.419211,0.0282020886452971,0.000795357803957197,284,7.3e-05
"A3D005",0.00406512601626016,5.5e-05,0.124529,0.0136166771404525,0.000185413896347321,246,0.000327
"A3D006",0.00354614893617021,3.2e-05,0.217521,0.0166885360466362,0.000278507235379874,282,0.000191
"A3D007",0.00317469841269841,5.1e-05,0.114647,0.0105662937723648,0.000111646564083915,315,0.000256
"A3D008",0.00276252486187845,1.6e-05,0.233922,0.0154381128122249,0.000238335327202982,362,0.000126
"A3D009",0.00303953495440729,3.4e-05,0.187555,0.0130455046364274,0.000170185191219049,329,0.000202
"A3E000",0.00862039655172414,4e-06,0.293897,0.0350882692538786,0.00123118663923268,116,4e-06
"A3E003",0.0526317368421053,7.5e-05,0.985605,0.225933629292823,0.0510460048454269,19,0.000149
"A3E004",0.0588237647058824,7e-05,0.982265,0.237973383181168,0.0566313311026912,17,0.000209
"A3F000",0.00502527135678392,2e-05,0.173224,0.0195844201438398,0.000383549512370438,199,0.000234
"A3F001",0.00502515577889447,2.4e-05,0.145368,0.0185125603479699,0.000342714890637226,199,0.000261
"A3F002",0.00384606153846154,1.7e-05,0.185357,0.0161346517353701,0.000260326986621681,260,0.000207
"A3G000",0.00485444660194175,2.7e-05,0.354769,0.0292117717146169,0.00085332760670689,206,0.000133
"A3G001",0.00574705747126437,6.2e-05,0.22734,0.0221584300965456,0.000490996024343498,174,0.000309
"A3G002",0.0047391990521327,2.1e-05,0.19577,0.0226621728018971,0.000513574076103047,211,0.000129
"A3G003",0.0034130204778157,4.1e-05,0.093051,0.0108022224596641,0.000116688010068072,293,0.000246
"A3G004",0.00277763333333333,1.3e-05,0.162417,0.0153899622055967,0.000236850936689694,360,6.6e-05
"A3H000",0.00444441333333333,3.2e-05,0.223954,0.0177672946889784,0.000315676760565,225,0.000515
"A3H001",0.00350873333333333,1.5e-05,0.201837,0.0144827424913061,0.000209749830069484,285,0.000291
"A3H002",0.00398419920318725,2.7e-05,0.181698,0.0169733456492278,0.00028809446252816,251,0.000239
"A3H003",0.00431026724137931,2.2e-05,0.122094,0.0160912172045212,0.000258927271123078,232,0.000255
"A3H004",0.00381677099236641,2.3e-05,0.138621,0.0135093957455897,0.000182503773410956,262,0.000385
"A3I000",0.00319506709265176,2.6e-05,0.195613,0.0144210370716897,0.000207966310223049,313,0.000281
"A3I001",0.00265260212201592,2.1e-05,0.192242,0.0135643376639438,0.000183991256261485,377,0.000164
"A3I002",0.00294985545722714,2.4e-05,0.14695,0.0132989715262707,0.00017686264365656,339,0.000167
"A3I003",0.0042371906779661,1.7e-05,0.320807,0.023581776249344,0.000556100171074124,236,0.000428
"A3I004",0.00308631481481481,1.2e-05,0.280449,0.0185329772968545,0.000343471247485725,324,9.7e-05
"A3I005",0.00236960426540284,2e-05,0.153457,0.0118535488091262,0.000140506619370338,422,0.000163
"A3I006",0.00255764194373402,2.7e-05,0.111633,0.00913786290897725,8.35005385432621e-05,391,0.000212
"A3I007",0.00280106722689076,2.2e-05,0.093994,0.00978868844670745,9.58184215067038e-05,357,0.000264
"A3K000",0.008000072,4e-06,0.358277,0.0429198248471038,0.00184211136490606,125,3.6e-05
"A3P009",0.0047619619047619,2.5e-05,0.274664,0.0215256806570603,0.000463354927749738,210,0.000249
"A3P00A",0.00564961016949153,2.9e-05,0.146824,0.0158904970354822,0.000252507896034669,177,0.000235
"A3P00B",0.00552490055248619,2.4e-05,0.115004,0.0148164743917427,0.000219527913401166,181,0.000955
"A3P00C",0.00450445045045045,1.2e-05,0.253103,0.0222441424695,0.000494801874203415,222,0.00013
"A3P00D",0.00549453296703297,2e-05,0.223155,0.0224009424036296,0.000501802220570732,182,0.000179
"A3P00E",0.00558653631284916,2.4e-05,0.116432,0.0162883222045379,0.000265309440238842,179,0.000216
"A3Q000",0.00408170204081633,1.9e-05,0.270409,0.0200624553517964,0.000402502114742824,245,0.00038
"A3Q001",0.00483094202898551,1.7e-05,0.229625,0.0212041478813761,0.000449615887375265,207,0.000184
"A3Q003",0.00512829230769231,2.6e-05,0.173667,0.019265747906414,0.000371169042393497,195,0.000312
"A3Q004",0.00454563181818182,1.9e-05,0.151884,0.0189603749501942,0.000359495818251951,220,7.4e-05
"A3Q005",0.00432905627705628,2.4e-05,0.151622,0.0153920748402586,0.000236915967888123,231,0.00038
"A3Q006",0.00510194387755102,1.6e-05,0.324085,0.0292580284363361,0.000856032227981449,196,0.000131
"A3Q007",0.00657888815789474,3e-05,0.369266,0.0314009896312496,0.000986022149821843,152,0.000422
"A3Q008",0.00371735687732342,7e-06,0.547592,0.0369133731828702,0.00136259711973784,269,3.6e-05
"A3Q009",0.00793648412698413,1.5e-05,0.434822,0.0432473247802884,0.00187033110065175,126,7.7e-05
"A3Q00M",0.00401598795180723,4.4e-05,0.15611,0.0196054918660649,0.000384375311310337,249,0.000178
"A3Q00N",0.0038610694980695,2.1e-05,0.36626,0.025749940897106,0.000663059456204454,259,0.000125
"A3Q00O",0.0036900295202952,1.4e-05,0.357834,0.0240573295137357,0.000578755103332459,271,1e-04
"A3Q00P",0.00421939662447257,1.8e-05,0.218814,0.0204440909123359,0.000417960853231854,237,0.000143
"A3S000",0.00378790909090909,2.7e-05,0.234745,0.0176817648343457,0.000312644807657103,264,0.000402
"A3S001",0.00429173819742489,3.1e-05,0.27572,0.0212668050918511,0.000452276998814785,233,0.000157
"A3S002",0.00436682096069869,5.8e-05,0.094489,0.0127992207752912,0.000163820052454646,229,0.000694
"A3S003",0.00395263636363636,3.7e-05,0.109122,0.0125924295200112,0.00015856928121645,253,0.000406
"A3S006",0.00337843581081081,3.2e-05,0.113479,0.0102487858367745,0.000105037611128069,296,0.000463
"A3S007",0.003906234375,2.4e-05,0.130464,0.0118331208675658,0.000140022749466422,256,0.000582
"A3T001",0.00529088888888889,4.5e-05,0.283207,0.0258944604100776,0.000670523079929077,189,0.000226
"A3T002",0.00471694339622641,7.3e-05,0.165704,0.0178357406567272,0.000318113644774032,212,0.000439
"A3T003",0.00361015884476534,3.1e-05,0.074176,0.0104772000555331,0.000109771721003663,277,0.00037
"A3T004",0.00793634126984127,7.4e-05,0.219318,0.0280495504124148,0.000786777278338602,126,0.000298
"A3U000",0.0031645664556962,2e-05,0.180313,0.0163864571761576,0.000268515978786045,316,0.000122
"A3U001",0.00280120448179272,3e-05,0.096086,0.0102449808242911,0.000104959632090092,357,0.000269
"A3U002",0.00333324666666667,1.9e-05,0.403603,0.0243556987272822,0.000593200060494137,300,0.000155
"A3U003",0.00558670391061452,9.7e-05,0.384012,0.0298897043665491,0.000893394427119705,179,0.000581
"A3U004",0.00303955927051672,2.4e-05,0.160233,0.0127926859964331,0.000163652815003336,329,0.000354
"A3U005",0.00497510945273632,1.8e-05,0.326621,0.0305671877667534,0.000934352967967959,201,0.000201
"A3U006",0.00478470813397129,2.9e-05,0.379924,0.0284917230252587,0.000811778280948058,209,0.000201
"A3U007",0.00297627380952381,2.5e-05,0.199584,0.0146532255472892,0.00021471701893973,336,0.000198
"A3U008",0.00436671615720524,2.5e-05,0.25254,0.020887087702373,0.000436270432686623,229,0.000176
"A3U00A",0.00304878658536585,2.2e-05,0.147201,0.0146013774771267,0.000213200224229544,328,0.000167
"A3U00B",0.00383143295019157,2.2e-05,0.212837,0.0183082178746717,0.000335190841746449,261,0.000134
"A3U00C",0.00257076092544987,2.9e-05,0.155264,0.0112975261125992,0.000127634096264861,389,0.000286
"A3U00E",0.00367640441176471,3.2e-05,0.217771,0.0169930751245939,0.000288764602190091,272,0.00026
"A3U00F",0.00526308947368421,2.9e-05,0.181755,0.0214199839599334,0.000458815712843804,190,0.000408
"A3V000",0.00316456012658228,1.3e-05,0.47573,0.0286934587915395,0.000823314577421775,316,6.7e-05
"A3V001",0.00340147619047619,1.6e-05,0.311199,0.0248283387443297,0.000616446404803185,294,0.000124
"A3Y000",0.00286539255014327,2.8e-05,0.220802,0.0143364697059612,0.000205534363629944,349,0.000223
"A3Y001",0.00409827868852459,1.7e-05,0.144344,0.0145729810905113,0.0002123717778644,244,0.0003755
"A3Y002",0.00352117957746479,2e-05,0.152343,0.0153740868762536,0.000236362547278592,284,0.000255
"A3Y003",0.00465112558139535,2.1e-05,0.131909,0.0128228139868061,0.00016442455854023,215,0.000693
"A46000",0.00540547027027027,2e-05,0.246742,0.0269530151505725,0.000726465025706993,185,2e-04
"A46001",0.00952389523809524,3.2e-05,0.400877,0.04347231825407,0.00188984245438315,105,0.000252
"A46002",0.00869545217391304,2.2e-05,0.336565,0.0440358651402853,0.00193915741865339,115,0.000157
"A46003",0.00709220567375887,2.4e-05,0.247435,0.031884932233965,0.00101664890356454,141,0.000238
"A46004",0.00645154193548387,1.6e-05,0.20403,0.029079802146614,0.000845634892886217,155,0.000129
"A46005",0.00341298293515358,2.4e-05,0.139757,0.0146616057957504,0.000214962684509982,293,0.000218
"A46006",0.00704218309859155,2.4e-05,0.356044,0.0378581433237776,0.00143323901592369,142,0.000181
"A46007",0.00395263636363636,2.9e-05,0.282743,0.0239321500339647,0.000572747805248198,253,0.000229
"A46008",0.00529107936507936,1.1e-05,0.326477,0.0289324923967193,0.000837089116286221,189,0.00019
"A46009",0.00490191666666667,1.4e-05,0.281193,0.0260445088961813,0.000678316443643268,204,0.00013
"A47000",0.00400006,2.6e-05,0.290059,0.0204766690299631,0.00041929397456265,250,0.000507
"A47001",0.00431044396551724,1.9e-05,0.302068,0.0246236960606071,0.000606326407685158,232,0.0001955
"A47002",0.00386094208494209,3.2e-05,0.160359,0.0153246935217443,0.000234846231535392,259,0.000257
"A47003",0.00473941706161137,2.4e-05,0.20386,0.019847137152952,0.000393908853168089,211,0.000263
"A47004",0.00358415053763441,3.6e-05,0.100489,0.0119772897757773,0.00014345547037294,279,0.000365
"A5600P",0.00199203187250996,1.34361647811249e-05,0.212479509848709,0.0139435233012328,0.000194421842052022,502,5.37446591244995e-05
"A5600Q",0.00469483568075117,4.32357646244974e-05,0.216827359591854,0.0190870676468532,0.000364316151355548,213,8.64715292489948e-05
"A5601A",0.00613496932515338,5.24961940259331e-05,0.246469630951756,0.0251851952881395,0.000634294061701722,163,0.000262480970129666
"A5A000",0.0036231884057971,5.5994176605633e-05,0.0894786942158016,0.0104362129446456,0.000108914540625989,276,0.000475950501147881
"A5B000",0.00278547632311978,2.9e-05,0.217805,0.0140844536674474,0.000198371835110471,359,0.000235
"A5C000",0.00261097911227154,2e-05,0.11316,0.00919613104736989,8.45688262404005e-05,383,0.000216
"A5D000",0.00384604230769231,2.6e-05,0.232922,0.0181992785898577,0.000331213741191254,260,0.000157
"A5F000",0.00322585483870968,3.5e-05,0.11007,0.00986742200103439,9.73660169464975e-05,310,0.000346
"A5G000",0.00298507462686567,1.10531435140154e-05,0.126978512689009,0.0111676261166214,0.000124715873080643,335,0.000210009726766292
"A5H000",0.00246305418719212,3.40159194503027e-05,0.142560718416219,0.0105220918678384,0.000110714417275231,406,0.000255119395877271
"A5I000",0.00480772115384615,3.1e-05,0.281428,0.0234903685122167,0.000551797412839743,208,0.0004225
"A5N000",0.0053475935828877,3.5381948130064e-05,0.177971199094222,0.0192140149261581,0.000369178369582627,187,0.000389201429430705
"AB0000",0.00273970136986301,1.8e-05,0.116744,0.00856955158315762,7.34372143363993e-05,365,0.000345
"APG006",0.004739336492891,6.10090903544628e-05,0.334573851503874,0.027288308983845,0.000744651807197796,211,0.000366054542126777
"APG007",0.00352112676056338,4.1743195859075e-05,0.262982133912172,0.0181415023871394,0.000329114108862584,284,0.00025045917515445
"APG009",0.00231481481481481,3.1562667676672e-05,0.153741754253069,0.0105113669145168,0.000110488834411599,432,0.000189376006060032
"APG00J",0.00290697674418605,6.36699350566662e-05,0.0699732586272762,0.00897676736464247,8.05823523189101e-05,344,0.000318349675283331
"APG00K",0.003584229390681,3.17934696213398e-05,0.137379582233809,0.012993310556261,0.000168826119211444,279,0.000190760817728039
"APG00N",0.00307692307692308,4.46269189575152e-05,0.0986254908961085,0.00941081650829831,8.85634673528601e-05,325,0.000357015351660121
"APG00U",0.00386100386100386,2.2648004710785e-05,0.201884313991937,0.0175035374183789,0.00030637382215659,259,0.00027177605652942
"APG00V",0.00364963503649635,4.67617488894085e-05,0.0640168342296002,0.00869768178625743,7.56496684549943e-05,274,0.000654664484451719
"APG00W",0.002710027100271,3.70288084129453e-05,0.171776642227653,0.0127196889245805,0.000161790486338096,369,0.000185144042064726
"APG00X",0.00295857988165681,5.10829587249694e-05,0.221648957907642,0.0146500716371929,0.000214624598974883,338,0.000229873314262362
"APG00Z",0.00305810397553517,2.13210524071468e-05,0.322886017653831,0.0198553361307153,0.000394234372863688,327,0.000191889471664321
"APG010",0.00258397932816537,4.33745391455216e-05,0.0932118846237259,0.00870866715954162,7.58408836956786e-05,387,0.000216872695727608
"APG011",0.00261096605744125,2.11693975189466e-05,0.132668614251238,0.0101403513674462,0.000102826725855269,383,0.000169355180151573
"APG012",0.00298507462686567,6.66222518321119e-05,0.168487674883411,0.0121007982556803,0.000146429318424675,335,0.00033311125916056
"APG013",0.00497512437810945,7.5866777937941e-05,0.180638798270237,0.0173818943119972,0.000302130249873439,201,0.000379333889689705
"APG014",0.00338983050847457,2.68954573572524e-05,0.177805868588795,0.0154670913727957,0.000239230915534411,295,0.000242059116215271
"APQ000",0.00502503015075377,2.7e-05,0.361979,0.02745372825998,0.000753707195372824,199,0.000164
"APQ001",0.00386093822393822,1.8e-05,0.113446,0.0130671417805884,0.000170750194313998,259,0.000217
"APR000",0.00302119335347432,1.9e-05,0.198903,0.0138039769446987,0.000190549779489774,331,0.000208
"APR001",0.00320508333333333,2e-05,0.100144,0.0114238175358639,0.000130503607092712,312,0.000223
"APS000",0.00355866192170818,1.8e-05,0.127506,0.0131225126857956,0.000172200339188866,281,0.000313
"APS001",0.00326803921568627,1.6e-05,0.191109,0.0143661135579221,0.000206385218759113,306,0.000204
"APS002",0.00420167226890756,1.4e-05,0.177324,0.0174956294159448,0.000306097048660072,238,0.000293
"APY000",0.0039062578125,3.5e-05,0.25453,0.0178514625257916,0.000318674714309742,256,0.000353
"APY001",0.00431027155172414,4.3e-05,0.149424,0.01455045438482,0.000211715722804728,232,0.000388
"APY002",0.00431025862068966,6.7e-05,0.141401,0.0134791834936605,0.00018168838765577,232,0.000536
"APY003",0.00395251383399209,5e-05,0.124489,0.0116392065296432,0.000135471128639689,253,0.000404
"APY004",0.00362315579710145,3.2e-05,0.188079,0.0140902780691705,0.000198535936066548,276,0.000421
"B0100D",0.0026954474393531,2.1e-05,0.114421,0.00975943682132977,9.52466070695273e-05,371,0.000291
"B0100E",0.00258398966408269,2.4e-05,0.1116,0.00822811901583545,6.7701942538753e-05,387,0.000293
"B0100F",0.00292399707602339,3.4e-05,0.06015,0.00753823992287913,5.68250611348888e-05,342,0.000412
"BMK03G",0.00454540909090909,3e-05,0.179185,0.0162579788573471,0.000264321876525944,220,0.0007385
"BMK03H",0.00342470205479452,2e-05,0.097813,0.0103529598014169,0.000107183776649755,292,0.000439
"BMK03I",0.0030394376899696,2.2e-05,0.216454,0.0144078635481204,0.000207586532021258,329,0.000314
"BMK03J",0.00264549470899471,1.5e-05,0.186308,0.0120508095853256,0.000145222011661776,378,0.000199
"BMK03K",0.00671141610738255,6.5e-05,0.258772,0.0253823823525936,0.000644265333893253,149,0.000712
"BMK03L",0.00291545189504373,3.4e-05,0.103027,0.0101352612502581,0.000102723520610983,343,0.000412
"BMK03M",0.00313487774294671,2.7e-05,0.085018,0.010244162559312,0.00010494286654161,319,0.000451
"BMK03N",0.00284900284900285,1.92811969767083e-05,0.179700755822921,0.0124812029787573,0.00015578042779694,351,0.000192811969767083
"BMK03O",0.00485430582524272,1.9e-05,0.195028,0.0222849541144159,0.000496619179881624,206,0.000191
"BMK03P",0.004149377593361,1.35547272111149e-05,0.325313453066757,0.0247036725821707,0.000610271439047094,241,0.000108437817688919
"BMK03Q",0.00507615736040609,2.3e-05,0.398663,0.0299082555114021,0.000894503747735315,197,0.000114
"BMK03R",0.00425528510638298,2.5e-05,0.111611,0.0151135238767775,0.000228418603973923,235,0.000225
"BMK03S",0.00450456306306306,2.3e-05,0.11044,0.0158600571057124,0.000251541411396458,222,0.0002415
"BMK03T",0.00413209504132231,1.9e-05,0.234355,0.0185451325920887,0.00034392194285815,242,0.000175
"BMK03U",0.00395252964426877,2.1e-05,0.101067,0.0129364920825123,0.000167352827400903,253,0.000192
"BMK03V",0.00358425806451613,2.1e-05,0.073306,0.0115594647397643,0.000133621225069854,279,0.000209
"BMK03W",0.00347232638888889,1.9e-05,0.196074,0.0167495283758367,0.000280546700812959,288,0.000131
"BMK03X",0.00313471159874608,2.1e-05,0.198496,0.0145817808608481,0.000212628333073796,319,0.000256
"E02004",0.0036497299270073,7.8e-05,0.093172,0.0115124882586179,0.000132537385904815,274,0.000389
"E08001",0.00414939834024896,1.8e-05,0.192802,0.0165676646948405,0.000274487513440664,241,0.000493
"E08002",0.0044644375,3.5e-05,0.198399,0.019058575739671,0.000363229309224776,224,0.000311
"E08003",0.00436676855895197,4.3e-05,0.542467,0.036286907631774,0.0013167396654769,229,0.000345
"E08004",0.00480786057692308,5.3e-05,0.241175,0.0200269176638776,0.000401077431115733,208,0.000158
"E08005",0.00166682666666667,2.2e-05,0.083199,0.00736917118065336,5.4304683889772e-05,600,0.0001185
"E08006",0.00277002770083103,2.7e-05,0.199696,0.0144112720580997,0.000207684762332564,361,0.000217
"E08007",0.00331135099337748,2.5e-05,0.111742,0.0100920740336981,0.000101849958301644,302,0.000443
"E08008",0.00366297435897436,2.2e-05,0.094953,0.010601791167482,0.000112397975958899,273,0.000397
"E08009",0.00349645804195804,2.6e-05,0.167692,0.0142708923394755,0.0002036583681649,286,0.000313
"E0800A",0.00333333333333334,2.3384154896642e-05,0.182864091291741,0.0154185893651595,0.00023773289801141,300,0.000315686091104667
"E0800B",0.00348432055749129,2.02404566247014e-05,0.296542930008501,0.0195202542885871,0.000381040327491105,287,0.000161923652997612
"E11000",0.00305804892966361,1.9e-05,0.168977,0.013786444554179,0.000190066053445451,327,0.000152
"E11001",0.0081300162601626,2.7e-05,0.157649,0.023593512612436,0.000556653837393176,123,0.000541
"E11002",0.00444446666666667,2.4e-05,0.129934,0.0158293437775724,0.000250568124428571,225,0.000213
"E11003",0.00806445967741935,3.9e-05,0.377942,0.0383574284011742,0.00147129231355121,124,0.0003705
"E11004",0.0084746779661017,9e-05,0.106494,0.0191555099822932,0.000366933562681733,118,0.000448
"E14000",0.00338989152542373,2.1e-05,0.179005,0.0156427044796344,0.000244694203437173,295,0.000167
"E14001",0.00297612797619048,1.5e-05,0.259911,0.0166676616651399,0.000277810945383574,336,0.000136
"E14002",0.00291548688046647,1.4e-05,0.241048,0.0149349884808483,0.000223053880923073,343,0.000152
"E14003",0.00330022442244224,8e-06,0.478837,0.0295283891867252,0.000871925767962709,303,7.4e-05
"E14004",0.00331132119205298,1.4e-05,0.235398,0.0163833171550454,0.000268413081002805,302,0.000214
"E18000",0.00653592156862745,8.2e-05,0.107271,0.0172287420167768,0.00029682955148065,153,0.00098
"E18001",0.00709216312056738,3.2e-05,0.184535,0.0216135140540834,0.000467143989766059,141,0.000964
"WWW002",0.00396831746031746,2e-05,0.117839,0.0140887260130832,0.000198492200671726,252,0.000329
"WWW007",0.00617288888888889,2.9e-05,0.264487,0.0305766475874881,0.000934931377689441,162,0.0001595
"WWW00A",0.00666658,3.6e-05,0.113024,0.0190693163317233,0.000363638825359329,150,0.000182
"WWW017",0.0045248371040724,3.3e-05,0.511135,0.0358239385722437,0.00128335457482789,221,0.000166
"WWW018",0.00295854733727811,1.6e-05,0.267891,0.0164871249769379,0.000271825290005171,338,0.000276
"WWW01D",0.00326791830065359,4.5e-05,0.13513,0.0125470293607765,0.000157427945780189,306,0.00027
"WWW01E",0.00374529962546816,2.4e-05,0.330244,0.0236314792805079,0.000558446812985075,267,0.000122
"WWW01R",0.01333336,7.6e-05,0.504899,0.0590750354084006,0.00348985980850378,75,0.000456
"WWW01T",0.00322574193548387,1.3e-05,0.307904,0.0189164596565969,0.00035783244593966,310,0.000175
"WWW01U",0.00269533962264151,1.6e-05,0.131731,0.0106982788076637,0.000114453169446507,371,0.000214
"WWW01V",0.00337834797297297,2.4e-05,0.129448,0.0125320683278308,0.000157052736573419,296,0.000365
"WWW01Z",0.002666648,1.5e-05,0.121515,0.0118217306965546,0.000139753316661861,375,0.000147
"WWW021",0.00537631182795699,1.7e-05,0.223289,0.0223596536679548,0.000499954112150886,186,0.000209
"WWW023",0.0037174907063197,2.3e-05,0.098558,0.0107481539628466,0.000115522813609055,269,0.000204
"WWW025",0.0025640358974359,1.2e-05,0.133117,0.0117508777782394,0.00013808312855912,390,0.000162
"WWW027",0.00346029065743945,1.7e-05,0.17583,0.0169969606193922,0.00028889667029717,289,0.000251
"WWW029",0.0025772912371134,1.2e-05,0.201159,0.0136476007150238,0.000186257005276718,388,0.000191
"WWW02A",0.00523561780104712,2.7e-05,0.123501,0.014353176511637,0.000206013675974207,191,0.000534
"WWW02D",0.00403224596774194,1.7e-05,0.335,0.0234919426448889,0.000551871369230752,248,0.000121
"WWW02H",0.0036900258302583,1.3e-05,0.244386,0.0189826815702004,0.000360342199595626,271,0.000214
"WWW02K",0.00378798863636364,2.9e-05,0.124811,0.0133918447195398,0.000179341504992266,264,0.000342
"WWW02M",0.00529095767195767,3.1e-05,0.174573,0.0191336225543254,0.000366095512051391,189,0.000845
"WWW02N",0.00568192613636364,5.4e-05,0.284009,0.0252943099778857,0.000639802117257371,176,0.000723
"WWW02Q",0.0048076875,1.4e-05,0.482538,0.0339194455779056,0.0011505287883125,208,0.000343
"WWW02R",0.00497509452736318,1.4e-05,0.356764,0.0277693251346881,0.000771135418436021,201,0.000142
"WWW02W",0.00357136785714286,1.7e-05,0.278311,0.0206697062906124,0.000427236758140183,280,0.000119
"WWW02Y",0.00218342794759825,1.5e-05,0.167764,0.0120400168213898,0.000144962005059349,458,0.000117
"WWW030",0.00471690566037736,1.7e-05,0.241748,0.0218705261241792,0.000478319912948404,212,0.000179
"WWW034",0.001815,1.8e-05,0.155482,0.00853366775031269,7.28234852727269e-05,551,0.000142
"WWW03J",0.00568186363636364,4.3e-05,0.400009,0.030673412747732,0.000940858249592727,176,0.001029
"WWW03M",0.00448434080717489,3.3e-05,0.280117,0.0233813986455487,0.000546689802622067,223,0.000197
"WWW03P",0.00917424770642202,2.5e-05,0.370268,0.0409408406292398,0.00167615243142881,109,0.000176
"WWW03R",0.00338976610169492,2.1e-05,0.097545,0.0111543419844009,0.000124419345104969,295,0.000212
"WWW03S",0.00578029479768786,7.1e-05,0.136253,0.0180079132954269,0.000324284941255613,173,0.000571
"WWW03U",0.00250615288220551,7.1e-05,0.208069,0.0123430634037963,0.000152351214190136,399,0.000285
"WWW03Z",0.00418405020920502,3.2e-05,0.228952,0.01975964888941,0.000390443724232762,239,0.000257
"WWW041",0.004902,2.2e-05,0.326211,0.0263857870312993,0.000696209757261082,204,0.000395
"WWW042",0.00558654748603352,3.8e-05,0.151238,0.0213045845486004,0.000453885322788463,179,0.000306
